0.0	575.7621459960938
15.89322339784023	575.8839111328125
31.78644679568046	575.9805908203125
47.67967019352069	575.6636962890625
63.57289359136092	575.2214965820312
79.46611698920115	574.779296875
95.35934038704139	574.3370971679688
111.25256378488162	573.9912109375
127.14578718272185	573.9854125976562
143.0390105805621	573.98486328125
158.9322339784023	573.975341796875
174.82545737624253	573.990966796875
190.71868077408277	574.1264038085938
206.61190417192302	574.28173828125
222.50512756976323	574.4119873046875
238.39835096760345	574.5172119140625
254.2915743654437	574.572998046875
270.18479776328394	574.5162963867188
286.0780211611242	574.4595947265625
301.9712445589644	574.4028930664062
317.8644679568046	574.3461303710938
333.75769135464486	574.3517456054688
349.65091475248505	574.4299926757812
365.5441381503253	574.5584106445312
381.43736154816554	574.7369384765625
397.3305849460058	575.0606079101562
413.22380834384603	576.0033569335938
429.1170317416862	576.9489135742188
445.01025513952646	577.8900146484375
460.9034785373667	578.8311157226562
476.7967019352069	579.6039428710938
492.68992533304714	580.2547607421875
508.5831487308874	580.8804931640625
524.4763721287276	581.4811401367188
540.3695955265679	582.0023193359375
556.2628189244081	581.997802734375
572.1560423222484	581.9431762695312
588.0492657200886	581.8383178710938
603.9424891179287	581.683349609375
619.835712515769	581.3505249023438
635.7289359136092	580.8741455078125
651.6221593114494	580.34765625
667.5153827092897	579.7709350585938
683.4086061071299	579.1304931640625
699.3018295049701	578.2705688476562
715.1950529028104	577.4938354492188
731.0882763006506	576.7171020507812
746.9814996984909	575.9403686523438
762.8747230963311	575.0460205078125
778.7679464941713	574.0482177734375
794.6611698920116	573.0503540039062
810.5543932898518	572.0525512695312
826.4476166876921	571.0578002929688
842.3408400855322	570.3972778320312
858.2340634833724	569.7619018554688
874.1272868812127	569.1515502929688
890.0205102790529	568.5662841796875
905.9137336768931	568.2213134765625
921.8069570747334	568.12841796875
937.7001804725736	568.0606079101562
953.5934038704138	568.017822265625
969.4866272682541	568.0001831054688
985.3798506660943	567.6448364257812
1001.2730740639346	567.3160400390625
1017.1662974617748	566.9872436523438
1033.059520859615	566.6583862304688
1048.9527442574552	566.4735107421875
1064.8459676552955	566.4347534179688
1080.7391910531358	566.3458862304688
1096.6324144509758	566.2068481445312
1112.5256378488161	566.0176391601562
1128.4188612466564	566
1144.3120846444967	566
1160.2053080423368	566
1176.098531440177	566
1191.9917548380174	566
1207.8849782358575	566
1223.7782016336978	566
1239.671425031538	566
1255.5646484293782	566
1271.4578718272185	565.8739624023438
1287.3510952250588	565.7454223632812
1303.2443186228988	565.6419677734375
1319.1375420207391	565.5635986328125
1335.0307654185794	565.6213989257812
1350.9239888164195	565.8764038085938
1366.8172122142598	566.1063232421875
1382.7104356121001	566.3112182617188
1398.6036590099402	566.4910278320312
1414.4968824077805	566.4627685546875
1430.3901058056208	566.3712768554688
1446.283329203461	566.2547607421875
1462.1765526013012	566.1131591796875
1478.0697759991415	566.0139770507812
1493.9629993969818	566.0433349609375
1509.8562227948219	566.047607421875
1525.7494461926622	566.02685546875
1541.6426695905025	566.0209350585938
1557.5358929883425	566.0634155273438
1573.4291163861828	566.080810546875
1589.3223397840231	566.0731201171875
1605.2155631818632	566.0404052734375
1621.1087865797035	566
1637.0020099775438	566
1652.8952333753841	566
1668.7884567732242	566
1684.6816801710645	566
1700.5749035689048	566
1716.4681269667449	566
1732.3613503645852	566
1748.2545737624255	566
1764.1477971602656	566.03857421875
1780.0410205581059	566.2337036132812
1795.9342439559462	566.4539184570312
1811.8274673537862	566.69921875
1827.7206907516265	566.9346313476562
1843.6139141494668	567.0148315429688
1859.507137547307	567.0575561523438
1875.4003609451472	567.1253051757812
1891.2935843429875	567.2180786132812
1907.1868077408276	567.3491821289062
1923.080031138668	567.5407104492188
1938.9732545365082	567.7071533203125
1954.8664779343485	567.8485717773438
1970.7597013321886	567.9649047851562
1986.6529247300289	568.0868530273438
2002.5461481278692	568.2417602539062
2018.4393715257092	568.4217529296875
2034.3325949235496	568.6268310546875
2050.22581832139	568.8615112304688
2066.11904171923	569.1392822265625
2082.0122651170705	569.4171142578125
2097.9054885149103	569.6948852539062
2113.7987119127506	569.9727172851562
2129.691935310591	570.1174926757812
2145.585158708431	570.1741943359375
2161.4783821062715	570.2308349609375
2177.371605504112	570.2875366210938
2193.2648289019517	570.3846435546875
2209.158052299792	570.9254150390625
2225.0512756976323	571.416015625
2240.9444990954726	571.8565063476562
2256.837722493313	572.2468872070312
2272.730945891153	572.5726928710938
2288.6241692889935	572.8953857421875
2304.5173926868333	573.2432250976562
2320.4106160846736	573.6160888671875
2336.303839482514	574
2352.197062880354	574
2368.0902862781945	574
2383.983509676035	573.9595336914062
2399.8767330738747	573.9013671875
2415.769956471715	573.8933715820312
2431.6631798695553	573.935546875
2447.5564032673956	574.02783203125
2463.449626665236	574.1702270507812
2479.342850063076	574.36279296875
2495.236073460916	574.639892578125
2511.1292968587563	574.917724609375
2527.0225202565966	575.1954956054688
2542.915743654437	575.4733276367188
2558.8089670522772	575.3746337890625
2574.7021904501175	574.8274536132812
2590.595413847958	574.2551879882812
2606.4886372457977	573.6578369140625
2622.381860643638	573.0354614257812
2638.2750840414783	572.9856567382812
2654.1683074393186	572.9948120117188
2670.061530837159	573.1049194335938
2685.954754234999	573.2156372070312
2701.847977632839	573.2865600585938
2717.7412010306793	573.2943725585938
2733.6344244285197	573.2520751953125
2749.52764782636	573.15966796875
2765.4208712242003	573.01708984375
2781.3140946220406	572.888916015625
2797.2073180198804	572.7891845703125
2813.1005414177207	572.7145385742188
2828.993764815561	572.6649780273438
2844.8869882134013	572.6680908203125
2860.7802116112416	572.7247924804688
2876.673435009082	572.7814331054688
2892.566658406922	572.838134765625
2908.459881804762	572.894775390625
2924.3531052026024	572.9423217773438
2940.2463286004427	573
2956.139551998283	573
2972.0327753961233	573
2987.9259987939636	572.8661499023438
3003.8192221918034	572.4800415039062
3019.7124455896437	572.118896484375
3035.605668987484	571.7828979492188
3051.4988923853243	571.471923828125
3067.3921157831646	571.37890625
3083.285339181005	571.3108520507812
3099.1785625788452	571.2177124023438
3115.071785976685	571.0994873046875
3130.9650093745254	571.0198364257812
3146.8582327723657	571.0726318359375
3162.751456170206	571.100341796875
3178.6446795680463	571.10302734375
3194.5379029658866	571.0806884765625
3210.4311263637264	571.0284423828125
3226.3243497615667	570.9717407226562
3242.217573159407	570.9151000976562
3258.1107965572473	570.8583984375
3274.0040199550876	570.748046875
3289.897243352928	570.4702758789062
3305.7904667507682	570.1924438476562
3321.683690148608	569.9146728515625
3337.5769135464484	569.6368408203125
3353.4701369442887	569.1997680664062
3369.363360342129	568.7008056640625
3385.2565837399693	568.201904296875
3401.1498071378096	567.7030029296875
3417.0430305356495	567.2789306640625
3432.9362539334898	567.1727905273438
3448.82947733133	567.0916748046875
3464.7227007291704	567.03564453125
3480.6159241270107	567.004638671875
3496.509147524851	566.851806640625
3512.402370922691	566.62939453125
3528.295594320531	566.4082641601562
3544.1888177183714	566.1871337890625
3560.0820411162117	565.9926147460938
3575.975264514052	565.9298706054688
3591.8684879118923	565.8421020507812
3607.7617113097326	565.729248046875
3623.6549347075725	565.59130859375
3639.5481581054128	565.4288330078125
3655.441381503253	565.2824096679688
3671.3346049010934	565.1610107421875
3687.2278282989337	565.064697265625
3703.121051696774	565
3719.014275094614	565
3734.907498492454	565
3750.8007218902944	565
3766.6939452881347	565
3782.587168685975	565.0100708007812
3798.4803920838153	565.0443115234375
3814.373615481655	565.053466796875
3830.2668388794955	565.0375366210938
3846.160062277336	564.9857177734375
3862.053285675176	564.7645874023438
3877.9465090730164	564.54345703125
3893.8397324708567	564.3223266601562
3909.732955868697	564.1011962890625
3925.626179266537	563.942626953125
3941.519402664377	563.8561401367188
3957.4126260622174	563.794677734375
3973.3058494600577	563.7583618164062
3989.199072857898	563.7448120117188
4005.0922962557383	563.6232299804688
4020.985519653578	563.4766235351562
4036.8787430514185	563.304931640625
4052.771966449259	563.1082153320312
4068.665189847099	562.8898315429688
4084.5584132449394	562.668701171875
4100.45163664278	562.4475708007812
4116.34486004062	562.2264404296875
